0, 227
1, 226
2, 225
3, 224
4, 223
5, 222
6, 221
7, 220
8, 219
9, 218
10, 217
11, 216
12, 215
13, 214
14, 213
15, 212
16, 211
17, 210
18, 209
19, 208
20, 207
21, 206
22, 205
23, 204
24, 203
25, 202
26, 201
27, 200
28, 199
29, 198
30, 197
31, 196
32, 195
33, 194
34, 193
35, 192
36, 191
37, 190
38, 189
39, 188
40, 187
41, 186
42, 185
43, 184
44, 183
45, 182
46, 181
47, 180
48, 179
49, 178
50, 177
51, 176
52, 175
53, 174
54, 173
55, 172
56, 171
57, 170
58, 169
59, 168
60, 167
61, 166
62, 165
63, 164
64, 163
65, 162
66, 161
67, 160
68, 159
69, 158
70, 157
71, 156
72, 155
73, 154
74, 153
75, 152
76, 151
77, 150
78, 149
79, 148
80, 147
81, 146
82, 145
83, 144
84, 143
85, 142
86, 141
87, 140
88, 139
89, 138
90, 137
91, 136
92, 135
93, 134
94, 133
95, 132
96, 131
97, 130
98, 129
99, 128
100, 127
101, 126
102, 125
103, 124
104, 123
105, 122
106, 121
107, 120
108, 119
109, 118
110, 117
111, 116
112, 115
113, 114
115, 116
117, 118
119, 120
121, 122
123, 124
125, 126
127, 128
129, 130
131, 132
133, 134
135, 136
137, 138
139, 140
141, 142
143, 144
145, 146
147, 148
149, 150
151, 152
153, 154
155, 156
157, 158
159, 160
161, 162
163, 164
165, 166
167, 168
169, 170
171, 172
173, 174
175, 176
177, 178
179, 180
181, 182
183, 184
185, 186
187, 188
189, 190
191, 192
193, 194
195, 196
197, 198
199, 200
201, 202
203, 204
205, 206
207, 208
209, 210
211, 212
213, 214
215, 216
217, 218
219, 220
221, 222
223, 224
225, 226
115, 117
119, 121
123, 125
127, 129
131, 133
135, 137
139, 141
143, 145
147, 149
151, 153
155, 157
159, 161
163, 165
167, 169
171, 173
175, 177
179, 181
183, 185
187, 189
191, 193
195, 197
199, 201
203, 205
207, 209
211, 213
215, 217
219, 221
223, 225
115, 119
123, 127
131, 135
139, 143
147, 151
155, 159
163, 167
171, 175
179, 183
187, 191
195, 199
203, 207
211, 215
219, 223
115, 123
131, 139
147, 155
163, 171
179, 187
195, 203
211, 219
115, 131
147, 163
179, 195
211, 227
115, 147
179, 211
115, 179
114, 116
117, 118
119, 120
121, 122
123, 124
125, 126
127, 128
129, 130
131, 132
133, 134
135, 136
137, 138
139, 140
141, 142
143, 144
145, 146
147, 148
149, 150
151, 152
153, 154
155, 156
157, 158
159, 160
161, 162
163, 164
165, 166
167, 168
169, 170
171, 172
173, 174
175, 176
177, 178
179, 180
181, 182
183, 184
185, 186
187, 188
189, 190
191, 192
193, 194
195, 196
197, 198
199, 200
201, 202
203, 204
205, 206
207, 208
209, 210
211, 212
213, 214
215, 216
217, 218
219, 220
221, 222
223, 224
225, 226
114, 117
119, 121
123, 125
127, 129
131, 133
135, 137
139, 141
143, 145
147, 149
151, 153
155, 157
159, 161
163, 165
167, 169
171, 173
175, 177
179, 181
183, 185
187, 189
191, 193
195, 197
199, 201
203, 205
207, 209
211, 213
215, 217
219, 221
223, 225
114, 119
123, 127
131, 135
139, 143
147, 151
155, 159
163, 167
171, 175
179, 183
187, 191
195, 199
203, 207
211, 215
219, 223
114, 123
131, 139
147, 155
163, 171
179, 187
195, 203
211, 219
114, 131
147, 163
179, 195
211, 227
114, 147
179, 211
114, 179
0, 115
1, 114
2, 113
3, 112
4, 111
5, 110
6, 109
7, 108
8, 107
9, 106
10, 105
11, 104
12, 103
13, 102
14, 101
15, 100
16, 99
17, 98
18, 97
19, 96
20, 95
21, 94
22, 93
23, 92
24, 91
25, 90
26, 89
27, 88
28, 87
29, 86
30, 85
31, 84
32, 83
33, 82
34, 81
35, 80
36, 79
37, 78
38, 77
39, 76
40, 75
41, 74
42, 73
43, 72
44, 71
45, 70
46, 69
47, 68
48, 67
49, 66
50, 65
51, 64
52, 63
53, 62
54, 61
55, 60
56, 59
57, 58
59, 60
61, 62
63, 64
65, 66
67, 68
69, 70
71, 72
73, 74
75, 76
77, 78
79, 80
81, 82
83, 84
85, 86
87, 88
89, 90
91, 92
93, 94
95, 96
97, 98
99, 100
101, 102
103, 104
105, 106
107, 108
109, 110
111, 112
113, 114
59, 61
63, 65
67, 69
71, 73
75, 77
79, 81
83, 85
87, 89
91, 93
95, 97
99, 101
103, 105
107, 109
111, 113
59, 63
67, 71
75, 79
83, 87
91, 95
99, 103
107, 111
59, 67
75, 83
91, 99
107, 115
59, 75
91, 107
59, 91
58, 60
61, 62
63, 64
65, 66
67, 68
69, 70
71, 72
73, 74
75, 76
77, 78
79, 80
81, 82
83, 84
85, 86
87, 88
89, 90
91, 92
93, 94
95, 96
97, 98
99, 100
101, 102
103, 104
105, 106
107, 108
109, 110
111, 112
113, 114
58, 61
63, 65
67, 69
71, 73
75, 77
79, 81
83, 85
87, 89
91, 93
95, 97
99, 101
103, 105
107, 109
111, 113
58, 63
67, 71
75, 79
83, 87
91, 95
99, 103
107, 111
58, 67
75, 83
91, 99
107, 115
58, 75
91, 107
58, 91
0, 59
1, 58
2, 57
3, 56
4, 55
5, 54
6, 53
7, 52
8, 51
9, 50
10, 49
11, 48
12, 47
13, 46
14, 45
15, 44
16, 43
17, 42
18, 41
19, 40
20, 39
21, 38
22, 37
23, 36
24, 35
25, 34
26, 33
27, 32
28, 31
29, 30
31, 32
33, 34
35, 36
37, 38
39, 40
41, 42
43, 44
45, 46
47, 48
49, 50
51, 52
53, 54
55, 56
57, 58
31, 33
35, 37
39, 41
43, 45
47, 49
51, 53
55, 57
31, 35
39, 43
47, 51
55, 59
31, 39
47, 55
31, 47
30, 32
33, 34
35, 36
37, 38
39, 40
41, 42
43, 44
45, 46
47, 48
49, 50
51, 52
53, 54
55, 56
57, 58
30, 33
35, 37
39, 41
43, 45
47, 49
51, 53
55, 57
30, 35
39, 43
47, 51
55, 59
30, 39
47, 55
30, 47
0, 31
1, 30
2, 29
3, 28
4, 27
5, 26
6, 25
7, 24
8, 23
9, 22
10, 21
11, 20
12, 19
13, 18
14, 17
15, 16
17, 18
19, 20
21, 22
23, 24
25, 26
27, 28
29, 30
17, 19
21, 23
25, 27
29, 31
17, 21
25, 29
17, 25
16, 18
19, 20
21, 22
23, 24
25, 26
27, 28
29, 30
16, 19
21, 23
25, 27
29, 31
16, 21
25, 29
16, 25
0, 17
1, 16
2, 15
3, 14
4, 13
5, 12
6, 11
7, 10
8, 9
10, 11
12, 13
14, 15
16, 17
10, 12
14, 16
10, 14
9, 11
12, 13
14, 15
16, 17
9, 12
14, 16
9, 14
1, 10
2, 9
3, 8
4, 7
5, 6
7, 8
9, 10
7, 9
6, 8
9, 10
6, 9
0, 7
1, 6
2, 5
3, 4
2, 3
0, 1
1, 3
4, 5
6, 7
4, 6
3, 5
6, 7
3, 6
