1, 174
2, 173
3, 172
4, 171
5, 170
6, 169
7, 168
8, 167
9, 166
10, 165
11, 164
12, 163
13, 162
14, 161
15, 160
16, 159
17, 158
18, 157
19, 156
20, 155
21, 154
22, 153
23, 152
24, 151
25, 150
26, 149
27, 148
28, 147
29, 146
30, 145
31, 144
32, 143
33, 142
34, 141
35, 140
36, 139
37, 138
38, 137
39, 136
40, 135
41, 134
42, 133
43, 132
44, 131
45, 130
46, 129
47, 128
48, 127
49, 126
50, 125
51, 124
52, 123
53, 122
54, 121
55, 120
56, 119
57, 118
58, 117
59, 116
60, 115
61, 114
62, 113
63, 112
64, 111
65, 110
66, 109
67, 108
68, 107
69, 106
70, 105
71, 104
72, 103
73, 102
74, 101
75, 100
76, 99
77, 98
78, 97
79, 96
80, 95
81, 94
82, 93
83, 92
84, 91
85, 90
86, 89
87, 88
89, 90
91, 92
93, 94
95, 96
97, 98
99, 100
101, 102
103, 104
105, 106
107, 108
109, 110
111, 112
113, 114
115, 116
117, 118
119, 120
121, 122
123, 124
125, 126
127, 128
129, 130
131, 132
133, 134
135, 136
137, 138
139, 140
141, 142
143, 144
145, 146
147, 148
149, 150
151, 152
153, 154
155, 156
157, 158
159, 160
161, 162
163, 164
165, 166
167, 168
169, 170
171, 172
173, 174
89, 91
93, 95
97, 99
101, 103
105, 107
109, 111
113, 115
117, 119
121, 123
125, 127
129, 131
133, 135
137, 139
141, 143
145, 147
149, 151
153, 155
157, 159
161, 163
165, 167
169, 171
89, 93
97, 101
105, 109
113, 117
121, 125
129, 133
137, 141
145, 149
153, 157
161, 165
169, 173
89, 97
105, 113
121, 129
137, 145
153, 161
89, 105
121, 137
153, 169
89, 121
89, 153
88, 90
91, 92
93, 94
95, 96
97, 98
99, 100
101, 102
103, 104
105, 106
107, 108
109, 110
111, 112
113, 114
115, 116
117, 118
119, 120
121, 122
123, 124
125, 126
127, 128
129, 130
131, 132
133, 134
135, 136
137, 138
139, 140
141, 142
143, 144
145, 146
147, 148
149, 150
151, 152
153, 154
155, 156
157, 158
159, 160
161, 162
163, 164
165, 166
167, 168
169, 170
171, 172
173, 174
88, 91
93, 95
97, 99
101, 103
105, 107
109, 111
113, 115
117, 119
121, 123
125, 127
129, 131
133, 135
137, 139
141, 143
145, 147
149, 151
153, 155
157, 159
161, 163
165, 167
169, 171
88, 93
97, 101
105, 109
113, 117
121, 125
129, 133
137, 141
145, 149
153, 157
161, 165
169, 173
88, 97
105, 113
121, 129
137, 145
153, 161
88, 105
121, 137
153, 169
88, 121
88, 153
0, 89
1, 88
2, 87
3, 86
4, 85
5, 84
6, 83
7, 82
8, 81
9, 80
10, 79
11, 78
12, 77
13, 76
14, 75
15, 74
16, 73
17, 72
18, 71
19, 70
20, 69
21, 68
22, 67
23, 66
24, 65
25, 64
26, 63
27, 62
28, 61
29, 60
30, 59
31, 58
32, 57
33, 56
34, 55
35, 54
36, 53
37, 52
38, 51
39, 50
40, 49
41, 48
42, 47
43, 46
44, 45
46, 47
48, 49
50, 51
52, 53
54, 55
56, 57
58, 59
60, 61
62, 63
64, 65
66, 67
68, 69
70, 71
72, 73
74, 75
76, 77
78, 79
80, 81
82, 83
84, 85
86, 87
88, 89
46, 48
50, 52
54, 56
58, 60
62, 64
66, 68
70, 72
74, 76
78, 80
82, 84
86, 88
46, 50
54, 58
62, 66
70, 74
78, 82
46, 54
62, 70
78, 86
46, 62
46, 78
45, 47
48, 49
50, 51
52, 53
54, 55
56, 57
58, 59
60, 61
62, 63
64, 65
66, 67
68, 69
70, 71
72, 73
74, 75
76, 77
78, 79
80, 81
82, 83
84, 85
86, 87
88, 89
45, 48
50, 52
54, 56
58, 60
62, 64
66, 68
70, 72
74, 76
78, 80
82, 84
86, 88
45, 50
54, 58
62, 66
70, 74
78, 82
45, 54
62, 70
78, 86
45, 62
45, 78
1, 46
2, 45
3, 44
4, 43
5, 42
6, 41
7, 40
8, 39
9, 38
10, 37
11, 36
12, 35
13, 34
14, 33
15, 32
16, 31
17, 30
18, 29
19, 28
20, 27
21, 26
22, 25
23, 24
25, 26
27, 28
29, 30
31, 32
33, 34
35, 36
37, 38
39, 40
41, 42
43, 44
45, 46
25, 27
29, 31
33, 35
37, 39
41, 43
25, 29
33, 37
41, 45
25, 33
25, 41
24, 26
27, 28
29, 30
31, 32
33, 34
35, 36
37, 38
39, 40
41, 42
43, 44
45, 46
24, 27
29, 31
33, 35
37, 39
41, 43
24, 29
33, 37
41, 45
24, 33
24, 41
0, 25
1, 24
2, 23
3, 22
4, 21
5, 20
6, 19
7, 18
8, 17
9, 16
10, 15
11, 14
12, 13
14, 15
16, 17
18, 19
20, 21
22, 23
24, 25
14, 16
18, 20
22, 24
14, 18
14, 22
13, 15
16, 17
18, 19
20, 21
22, 23
24, 25
13, 16
18, 20
22, 24
13, 18
13, 22
1, 14
2, 13
3, 12
4, 11
5, 10
6, 9
7, 8
9, 10
11, 12
13, 14
9, 11
9, 13
8, 10
11, 12
13, 14
8, 11
8, 13
0, 9
1, 8
2, 7
3, 6
4, 5
6, 7
8, 9
6, 8
5, 7
8, 9
5, 8
4, 5
2, 3
0, 1
3, 5
1, 5
4, 6
2, 3
0, 1
3, 6
1, 6
