1, 174
2, 173
3, 172
4, 171
5, 170
6, 169
7, 168
8, 167
9, 166
10, 165
11, 164
12, 163
13, 162
14, 161
15, 160
16, 159
17, 158
18, 157
19, 156
20, 155
21, 154
22, 153
23, 152
24, 151
25, 150
26, 149
27, 148
28, 147
29, 146
30, 145
31, 144
32, 143
33, 142
34, 141
35, 140
36, 139
37, 138
38, 137
39, 136
40, 135
41, 134
42, 133
43, 132
44, 131
45, 130
46, 129
47, 128
48, 127
49, 126
50, 125
51, 124
52, 123
53, 122
54, 121
55, 120
56, 119
57, 118
58, 117
59, 116
60, 115
61, 114
62, 113
63, 112
64, 111
65, 110
66, 109
67, 108
68, 107
69, 106
70, 105
71, 104
72, 103
73, 102
74, 101
75, 100
76, 99
77, 98
78, 97
79, 96
80, 95
81, 94
82, 93
83, 92
84, 91
85, 90
86, 89
87, 88
88, 89
88, 90
91, 92
91, 93
88, 91
94, 95
94, 96
97, 98
94, 97
88, 94
99, 100
99, 101
102, 103
102, 104
99, 102
105, 106
105, 107
108, 109
105, 108
99, 105
88, 99
110, 111
110, 112
113, 114
113, 115
110, 113
116, 117
116, 118
119, 120
116, 119
110, 116
121, 122
121, 123
124, 125
124, 126
121, 124
127, 128
127, 129
130, 131
127, 130
121, 127
110, 121
88, 110
132, 133
132, 134
135, 136
135, 137
132, 135
138, 139
138, 140
141, 142
138, 141
132, 138
143, 144
143, 145
146, 147
146, 148
143, 146
149, 150
149, 151
152, 153
149, 152
143, 149
132, 143
154, 155
154, 156
157, 158
157, 159
154, 157
160, 161
160, 162
163, 164
160, 163
154, 160
165, 166
165, 167
168, 169
165, 168
170, 171
170, 172
173, 174
170, 173
165, 170
154, 165
132, 154
88, 132
1, 88
2, 87
3, 86
4, 85
5, 84
6, 83
7, 82
8, 81
9, 80
10, 79
11, 78
12, 77
13, 76
14, 75
15, 74
16, 73
17, 72
18, 71
19, 70
20, 69
21, 68
22, 67
23, 66
24, 65
25, 64
26, 63
27, 62
28, 61
29, 60
30, 59
31, 58
32, 57
33, 56
34, 55
35, 54
36, 53
37, 52
38, 51
39, 50
40, 49
41, 48
42, 47
43, 46
44, 45
45, 46
45, 47
48, 49
48, 50
45, 48
51, 52
51, 53
54, 55
51, 54
45, 51
56, 57
56, 58
59, 60
59, 61
56, 59
62, 63
62, 64
65, 66
62, 65
56, 62
45, 56
67, 68
67, 69
70, 71
70, 72
67, 70
73, 74
73, 75
76, 77
73, 76
67, 73
78, 79
78, 80
81, 82
81, 83
78, 81
84, 85
84, 86
87, 88
84, 87
78, 84
67, 78
45, 67
0, 45
1, 44
2, 43
3, 42
4, 41
5, 40
6, 39
7, 38
8, 37
9, 36
10, 35
11, 34
12, 33
13, 32
14, 31
15, 30
16, 29
17, 28
18, 27
19, 26
20, 25
21, 24
22, 23
23, 24
23, 25
26, 27
26, 28
23, 26
29, 30
29, 31
32, 33
32, 34
29, 32
23, 29
35, 36
35, 37
38, 39
38, 40
35, 38
41, 42
41, 43
44, 45
41, 44
35, 41
23, 35
0, 23
1, 22
2, 21
3, 20
4, 19
5, 18
6, 17
7, 16
8, 15
9, 14
10, 13
11, 12
12, 13
12, 14
15, 16
15, 17
12, 15
18, 19
18, 20
21, 22
21, 23
18, 21
12, 18
1, 12
2, 11
3, 10
4, 9
5, 8
6, 7
7, 8
7, 9
10, 11
10, 12
7, 10
0, 7
1, 6
2, 5
3, 4
4, 5
6, 7
4, 6
2, 3
0, 1
1, 3
2, 4
0, 1
1, 4
