0, 1
2, 3
4, 5
6, 7
8, 9
10, 11
12, 13
14, 15
16, 17
18, 19
20, 21
22, 23
24, 25
26, 27
28, 29
30, 31
32, 33
34, 35
36, 37
38, 39
40, 41
42, 43
44, 45
46, 47
48, 49
50, 51
52, 53
54, 55
56, 57
58, 59
60, 61
62, 63
64, 65
66, 67
68, 69
0, 2
4, 6
8, 10
12, 14
16, 18
20, 22
24, 26
28, 30
32, 34
36, 38
40, 42
44, 46
48, 50
52, 54
56, 58
60, 62
64, 66
0, 4
8, 12
16, 20
24, 28
32, 36
40, 44
48, 52
56, 60
64, 68
0, 8
16, 24
32, 40
48, 56
0, 16
32, 48
0, 32
0, 64
2, 69
3, 68
4, 67
5, 66
6, 65
7, 64
8, 63
9, 62
10, 61
11, 60
12, 59
13, 58
14, 57
15, 56
16, 55
17, 54
18, 53
19, 52
20, 51
21, 50
22, 49
23, 48
24, 47
25, 46
26, 45
27, 44
28, 43
29, 42
30, 41
31, 40
32, 39
33, 38
34, 37
35, 36
36, 69
37, 68
38, 67
39, 66
40, 65
41, 64
42, 63
43, 62
44, 61
45, 60
46, 59
47, 58
48, 57
49, 56
50, 55
51, 54
52, 53
53, 54
53, 55
56, 57
53, 56
58, 59
60, 61
58, 60
53, 58
62, 63
64, 65
62, 64
66, 67
68, 69
66, 68
62, 66
53, 62
36, 53
37, 52
38, 51
39, 50
40, 49
41, 48
42, 47
43, 46
44, 45
45, 46
45, 47
48, 49
45, 48
50, 51
52, 53
50, 52
45, 50
36, 45
37, 44
38, 43
39, 42
40, 41
41, 42
41, 43
44, 45
41, 44
36, 41
37, 40
38, 39
39, 40
39, 41
38, 39
36, 37
37, 39
1, 38
2, 37
3, 36
4, 35
5, 34
6, 33
7, 32
8, 31
9, 30
10, 29
11, 28
12, 27
13, 26
14, 25
15, 24
16, 23
17, 22
18, 21
19, 20
21, 38
22, 37
23, 36
24, 35
25, 34
26, 33
27, 32
28, 31
29, 30
30, 31
30, 32
33, 34
30, 33
35, 36
37, 38
35, 37
30, 35
21, 30
22, 29
23, 28
24, 27
25, 26
26, 27
26, 28
29, 30
26, 29
21, 26
22, 25
23, 24
24, 25
24, 26
22, 23
20, 21
21, 23
22, 24
20, 21
21, 24
1, 22
2, 21
3, 20
4, 19
5, 18
6, 17
7, 16
8, 15
9, 14
10, 13
11, 12
13, 22
14, 21
15, 20
16, 19
17, 18
18, 19
18, 20
21, 22
18, 21
13, 18
14, 17
15, 16
16, 17
16, 18
14, 15
12, 13
13, 15
14, 16
12, 13
13, 16
1, 14
2, 13
3, 12
4, 11
5, 10
6, 9
7, 8
9, 14
10, 13
11, 12
12, 13
12, 14
10, 11
8, 9
9, 11
10, 12
8, 9
9, 12
1, 10
2, 9
3, 8
4, 7
5, 6
4, 5
3, 5
1, 2
2, 5
5, 10
6, 9
7, 8
6, 7
5, 7
7, 8
9, 10
7, 9
