0, 199
1, 198
2, 197
3, 196
4, 195
5, 194
6, 193
7, 192
8, 191
9, 190
10, 189
11, 188
12, 187
13, 186
14, 185
15, 184
16, 183
17, 182
18, 181
19, 180
20, 179
21, 178
22, 177
23, 176
24, 175
25, 174
26, 173
27, 172
28, 171
29, 170
30, 169
31, 168
32, 167
33, 166
34, 165
35, 164
36, 163
37, 162
38, 161
39, 160
40, 159
41, 158
42, 157
43, 156
44, 155
45, 154
46, 153
47, 152
48, 151
49, 150
50, 149
51, 148
52, 147
53, 146
54, 145
55, 144
56, 143
57, 142
58, 141
59, 140
60, 139
61, 138
62, 137
63, 136
64, 135
65, 134
66, 133
67, 132
68, 131
69, 130
70, 129
71, 128
72, 127
73, 126
74, 125
75, 124
76, 123
77, 122
78, 121
79, 120
80, 119
81, 118
82, 117
83, 116
84, 115
85, 114
86, 113
87, 112
88, 111
89, 110
90, 109
91, 108
92, 107
93, 106
94, 105
95, 104
96, 103
97, 102
98, 101
99, 100
101, 102
103, 104
105, 106
107, 108
109, 110
111, 112
113, 114
115, 116
117, 118
119, 120
121, 122
123, 124
125, 126
127, 128
129, 130
131, 132
133, 134
135, 136
137, 138
139, 140
141, 142
143, 144
145, 146
147, 148
149, 150
151, 152
153, 154
155, 156
157, 158
159, 160
161, 162
163, 164
165, 166
167, 168
169, 170
171, 172
173, 174
175, 176
177, 178
179, 180
181, 182
183, 184
185, 186
187, 188
189, 190
191, 192
193, 194
195, 196
197, 198
101, 103
105, 107
109, 111
113, 115
117, 119
121, 123
125, 127
129, 131
133, 135
137, 139
141, 143
145, 147
149, 151
153, 155
157, 159
161, 163
165, 167
169, 171
173, 175
177, 179
181, 183
185, 187
189, 191
193, 195
197, 199
101, 105
109, 113
117, 121
125, 129
133, 137
141, 145
149, 153
157, 161
165, 169
173, 177
181, 185
189, 193
101, 109
117, 125
133, 141
149, 157
165, 173
181, 189
101, 117
133, 149
165, 181
101, 133
165, 197
101, 165
100, 102
103, 104
105, 106
107, 108
109, 110
111, 112
113, 114
115, 116
117, 118
119, 120
121, 122
123, 124
125, 126
127, 128
129, 130
131, 132
133, 134
135, 136
137, 138
139, 140
141, 142
143, 144
145, 146
147, 148
149, 150
151, 152
153, 154
155, 156
157, 158
159, 160
161, 162
163, 164
165, 166
167, 168
169, 170
171, 172
173, 174
175, 176
177, 178
179, 180
181, 182
183, 184
185, 186
187, 188
189, 190
191, 192
193, 194
195, 196
197, 198
100, 103
105, 107
109, 111
113, 115
117, 119
121, 123
125, 127
129, 131
133, 135
137, 139
141, 143
145, 147
149, 151
153, 155
157, 159
161, 163
165, 167
169, 171
173, 175
177, 179
181, 183
185, 187
189, 191
193, 195
197, 199
100, 105
109, 113
117, 121
125, 129
133, 137
141, 145
149, 153
157, 161
165, 169
173, 177
181, 185
189, 193
100, 109
117, 125
133, 141
149, 157
165, 173
181, 189
100, 117
133, 149
165, 181
100, 133
165, 197
100, 165
0, 101
1, 100
2, 99
3, 98
4, 97
5, 96
6, 95
7, 94
8, 93
9, 92
10, 91
11, 90
12, 89
13, 88
14, 87
15, 86
16, 85
17, 84
18, 83
19, 82
20, 81
21, 80
22, 79
23, 78
24, 77
25, 76
26, 75
27, 74
28, 73
29, 72
30, 71
31, 70
32, 69
33, 68
34, 67
35, 66
36, 65
37, 64
38, 63
39, 62
40, 61
41, 60
42, 59
43, 58
44, 57
45, 56
46, 55
47, 54
48, 53
49, 52
50, 51
52, 53
54, 55
56, 57
58, 59
60, 61
62, 63
64, 65
66, 67
68, 69
70, 71
72, 73
74, 75
76, 77
78, 79
80, 81
82, 83
84, 85
86, 87
88, 89
90, 91
92, 93
94, 95
96, 97
98, 99
100, 101
52, 54
56, 58
60, 62
64, 66
68, 70
72, 74
76, 78
80, 82
84, 86
88, 90
92, 94
96, 98
52, 56
60, 64
68, 72
76, 80
84, 88
92, 96
52, 60
68, 76
84, 92
52, 68
84, 100
52, 84
51, 53
54, 55
56, 57
58, 59
60, 61
62, 63
64, 65
66, 67
68, 69
70, 71
72, 73
74, 75
76, 77
78, 79
80, 81
82, 83
84, 85
86, 87
88, 89
90, 91
92, 93
94, 95
96, 97
98, 99
100, 101
51, 54
56, 58
60, 62
64, 66
68, 70
72, 74
76, 78
80, 82
84, 86
88, 90
92, 94
96, 98
51, 56
60, 64
68, 72
76, 80
84, 88
92, 96
51, 60
68, 76
84, 92
51, 68
84, 100
51, 84
1, 52
2, 51
3, 50
4, 49
5, 48
6, 47
7, 46
8, 45
9, 44
10, 43
11, 42
12, 41
13, 40
14, 39
15, 38
16, 37
17, 36
18, 35
19, 34
20, 33
21, 32
22, 31
23, 30
24, 29
25, 28
26, 27
28, 29
30, 31
32, 33
34, 35
36, 37
38, 39
40, 41
42, 43
44, 45
46, 47
48, 49
50, 51
28, 30
32, 34
36, 38
40, 42
44, 46
48, 50
28, 32
36, 40
44, 48
28, 36
44, 52
28, 44
27, 29
30, 31
32, 33
34, 35
36, 37
38, 39
40, 41
42, 43
44, 45
46, 47
48, 49
50, 51
27, 30
32, 34
36, 38
40, 42
44, 46
48, 50
27, 32
36, 40
44, 48
27, 36
44, 52
27, 44
1, 28
2, 27
3, 26
4, 25
5, 24
6, 23
7, 22
8, 21
9, 20
10, 19
11, 18
12, 17
13, 16
14, 15
16, 17
18, 19
20, 21
22, 23
24, 25
26, 27
16, 18
20, 22
24, 26
16, 20
24, 28
16, 24
15, 17
18, 19
20, 21
22, 23
24, 25
26, 27
15, 18
20, 22
24, 26
15, 20
24, 28
15, 24
1, 16
2, 15
3, 14
4, 13
5, 12
6, 11
7, 10
8, 9
10, 11
12, 13
14, 15
10, 12
14, 16
10, 14
9, 11
12, 13
14, 15
9, 12
14, 16
9, 14
1, 10
2, 9
3, 8
4, 7
5, 6
7, 8
9, 10
7, 9
6, 8
9, 10
6, 9
0, 7
1, 6
2, 5
3, 4
2, 3
0, 1
1, 3
4, 5
6, 7
4, 6
3, 5
6, 7
3, 6
