0, 39
1, 38
2, 37
3, 36
4, 35
5, 34
6, 33
7, 32
8, 31
9, 30
10, 29
11, 28
12, 27
13, 26
14, 25
15, 24
16, 23
17, 22
18, 21
19, 20
20, 21
20, 22
23, 24
20, 23
25, 26
25, 27
28, 29
25, 28
20, 25
30, 31
30, 32
33, 34
30, 33
35, 36
35, 37
38, 39
35, 38
30, 35
20, 30
1, 20
2, 19
3, 18
4, 17
5, 16
6, 15
7, 14
8, 13
9, 12
10, 11
11, 12
11, 13
14, 15
11, 14
16, 17
16, 18
19, 20
16, 19
11, 16
0, 11
1, 10
2, 9
3, 8
4, 7
5, 6
6, 7
6, 8
9, 10
9, 11
6, 9
1, 6
2, 5
3, 4
4, 5
4, 6
2, 3
0, 1
1, 3
2, 4
0, 1
1, 4
