0, 49
1, 48
2, 47
3, 46
4, 45
5, 44
6, 43
7, 42
8, 41
9, 40
10, 39
11, 38
12, 37
13, 36
14, 35
15, 34
16, 33
17, 32
18, 31
19, 30
20, 29
21, 28
22, 27
23, 26
24, 25
26, 49
27, 48
28, 47
29, 46
30, 45
31, 44
32, 43
33, 42
34, 41
35, 40
36, 39
37, 38
38, 39
38, 40
41, 42
41, 43
38, 41
44, 45
44, 46
47, 48
47, 49
44, 47
38, 44
25, 38
26, 37
27, 36
28, 35
29, 34
30, 33
31, 32
32, 33
34, 35
32, 34
36, 37
36, 38
32, 36
25, 32
26, 31
27, 30
28, 29
29, 30
31, 32
29, 31
27, 28
25, 26
26, 28
27, 29
25, 26
26, 29
0, 27
1, 26
2, 25
3, 24
4, 23
5, 22
6, 21
7, 20
8, 19
9, 18
10, 17
11, 16
12, 15
13, 14
14, 27
15, 26
16, 25
17, 24
18, 23
19, 22
20, 21
21, 22
23, 24
21, 23
25, 26
25, 27
21, 25
14, 21
15, 20
16, 19
17, 18
18, 19
20, 21
18, 20
16, 17
14, 15
15, 17
16, 18
14, 15
15, 18
1, 16
2, 15
3, 14
4, 13
5, 12
6, 11
7, 10
8, 9
9, 16
10, 15
11, 14
12, 13
13, 14
15, 16
13, 15
11, 12
9, 10
10, 12
11, 13
9, 10
10, 13
0, 11
1, 10
2, 9
3, 8
4, 7
5, 6
3, 4
1, 2
2, 4
0, 4
3, 5
1, 2
2, 5
0, 5
4, 11
5, 10
6, 9
7, 8
8, 9
10, 11
8, 10
6, 7
4, 5
5, 7
6, 8
4, 5
5, 8
