0, 49
1, 48
2, 47
3, 46
4, 45
5, 44
6, 43
7, 42
8, 41
9, 40
10, 39
11, 38
12, 37
13, 36
14, 35
15, 34
16, 33
17, 32
18, 31
19, 30
20, 29
21, 28
22, 27
23, 26
24, 25
26, 27
28, 29
30, 31
32, 33
34, 35
36, 37
38, 39
40, 41
42, 43
44, 45
46, 47
48, 49
26, 28
30, 32
34, 36
38, 40
42, 44
46, 48
26, 30
34, 38
42, 46
26, 34
26, 42
25, 27
28, 29
30, 31
32, 33
34, 35
36, 37
38, 39
40, 41
42, 43
44, 45
46, 47
48, 49
25, 28
30, 32
34, 36
38, 40
42, 44
46, 48
25, 30
34, 38
42, 46
25, 34
25, 42
1, 26
2, 25
3, 24
4, 23
5, 22
6, 21
7, 20
8, 19
9, 18
10, 17
11, 16
12, 15
13, 14
15, 16
17, 18
19, 20
21, 22
23, 24
25, 26
15, 17
19, 21
23, 25
15, 19
15, 23
14, 16
17, 18
19, 20
21, 22
23, 24
25, 26
14, 17
19, 21
23, 25
14, 19
14, 23
0, 15
1, 14
2, 13
3, 12
4, 11
5, 10
6, 9
7, 8
9, 10
11, 12
13, 14
9, 11
13, 15
9, 13
8, 10
11, 12
13, 14
8, 11
13, 15
8, 13
0, 9
1, 8
2, 7
3, 6
4, 5
6, 7
8, 9
6, 8
5, 7
8, 9
5, 8
4, 5
2, 3
0, 1
3, 5
1, 5
4, 6
2, 3
0, 1
3, 6
1, 6
