0, 199
1, 198
2, 197
3, 196
4, 195
5, 194
6, 193
7, 192
8, 191
9, 190
10, 189
11, 188
12, 187
13, 186
14, 185
15, 184
16, 183
17, 182
18, 181
19, 180
20, 179
21, 178
22, 177
23, 176
24, 175
25, 174
26, 173
27, 172
28, 171
29, 170
30, 169
31, 168
32, 167
33, 166
34, 165
35, 164
36, 163
37, 162
38, 161
39, 160
40, 159
41, 158
42, 157
43, 156
44, 155
45, 154
46, 153
47, 152
48, 151
49, 150
50, 149
51, 148
52, 147
53, 146
54, 145
55, 144
56, 143
57, 142
58, 141
59, 140
60, 139
61, 138
62, 137
63, 136
64, 135
65, 134
66, 133
67, 132
68, 131
69, 130
70, 129
71, 128
72, 127
73, 126
74, 125
75, 124
76, 123
77, 122
78, 121
79, 120
80, 119
81, 118
82, 117
83, 116
84, 115
85, 114
86, 113
87, 112
88, 111
89, 110
90, 109
91, 108
92, 107
93, 106
94, 105
95, 104
96, 103
97, 102
98, 101
99, 100
100, 101
102, 103
100, 102
104, 105
104, 106
100, 104
107, 108
107, 109
110, 111
110, 112
107, 110
100, 107
113, 114
113, 115
116, 117
116, 118
113, 116
119, 120
119, 121
122, 123
122, 124
119, 122
113, 119
100, 113
125, 126
127, 128
125, 127
129, 130
129, 131
125, 129
132, 133
132, 134
135, 136
135, 137
132, 135
125, 132
138, 139
138, 140
141, 142
141, 143
138, 141
144, 145
144, 146
147, 148
147, 149
144, 147
138, 144
125, 138
100, 125
150, 151
152, 153
150, 152
154, 155
154, 156
150, 154
157, 158
157, 159
160, 161
160, 162
157, 160
150, 157
163, 164
163, 165
166, 167
166, 168
163, 166
169, 170
169, 171
172, 173
172, 174
169, 172
163, 169
150, 163
175, 176
177, 178
175, 177
179, 180
179, 181
175, 179
182, 183
182, 184
185, 186
185, 187
182, 185
175, 182
188, 189
188, 190
191, 192
191, 193
188, 191
194, 195
194, 196
197, 198
197, 199
194, 197
188, 194
175, 188
150, 175
100, 150
1, 100
2, 99
3, 98
4, 97
5, 96
6, 95
7, 94
8, 93
9, 92
10, 91
11, 90
12, 89
13, 88
14, 87
15, 86
16, 85
17, 84
18, 83
19, 82
20, 81
21, 80
22, 79
23, 78
24, 77
25, 76
26, 75
27, 74
28, 73
29, 72
30, 71
31, 70
32, 69
33, 68
34, 67
35, 66
36, 65
37, 64
38, 63
39, 62
40, 61
41, 60
42, 59
43, 58
44, 57
45, 56
46, 55
47, 54
48, 53
49, 52
50, 51
51, 52
53, 54
51, 53
55, 56
55, 57
51, 55
58, 59
58, 60
61, 62
61, 63
58, 61
51, 58
64, 65
64, 66
67, 68
67, 69
64, 67
70, 71
70, 72
73, 74
73, 75
70, 73
64, 70
51, 64
76, 77
78, 79
76, 78
80, 81
80, 82
76, 80
83, 84
83, 85
86, 87
86, 88
83, 86
76, 83
89, 90
89, 91
92, 93
92, 94
89, 92
95, 96
95, 97
98, 99
98, 100
95, 98
89, 95
76, 89
51, 76
0, 51
1, 50
2, 49
3, 48
4, 47
5, 46
6, 45
7, 44
8, 43
9, 42
10, 41
11, 40
12, 39
13, 38
14, 37
15, 36
16, 35
17, 34
18, 33
19, 32
20, 31
21, 30
22, 29
23, 28
24, 27
25, 26
26, 27
28, 29
26, 28
30, 31
30, 32
26, 30
33, 34
33, 35
36, 37
36, 38
33, 36
26, 33
39, 40
41, 42
39, 41
43, 44
43, 45
39, 43
46, 47
46, 48
49, 50
49, 51
46, 49
39, 46
26, 39
1, 26
2, 25
3, 24
4, 23
5, 22
6, 21
7, 20
8, 19
9, 18
10, 17
11, 16
12, 15
13, 14
14, 15
16, 17
14, 16
18, 19
18, 20
14, 18
21, 22
21, 23
24, 25
24, 26
21, 24
14, 21
1, 14
2, 13
3, 12
4, 11
5, 10
6, 9
7, 8
8, 9
10, 11
8, 10
12, 13
12, 14
8, 12
1, 8
2, 7
3, 6
4, 5
5, 6
7, 8
5, 7
0, 5
1, 4
2, 3
3, 4
3, 5
2, 3
0, 1
1, 3
