0, 29
1, 28
2, 27
3, 26
4, 25
5, 24
6, 23
7, 22
8, 21
9, 20
10, 19
11, 18
12, 17
13, 16
14, 15
16, 17
18, 19
20, 21
22, 23
24, 25
26, 27
28, 29
16, 18
20, 22
24, 26
16, 20
24, 28
16, 24
15, 17
18, 19
20, 21
22, 23
24, 25
26, 27
28, 29
15, 18
20, 22
24, 26
15, 20
24, 28
15, 24
1, 16
2, 15
3, 14
4, 13
5, 12
6, 11
7, 10
8, 9
10, 11
12, 13
14, 15
10, 12
14, 16
10, 14
9, 11
12, 13
14, 15
9, 12
14, 16
9, 14
1, 10
2, 9
3, 8
4, 7
5, 6
7, 8
9, 10
7, 9
6, 8
9, 10
6, 9
0, 7
1, 6
2, 5
3, 4
2, 3
0, 1
1, 3
4, 5
6, 7
4, 6
3, 5
6, 7
3, 6
